state,agencyType,agencyName,q01,q02,q03,q04,population,addendum
Pennsylvania,Cities,White Township,0,DNR,DNR,DNR,"1,394",0
Pennsylvania,Cities,Whitpain Township,0,0,0,0,"19,020",0
Pennsylvania,Cities,Wiconisco Township,0,0,0,0,"1,216",0
Pennsylvania,Cities,Wilkes-Barre,0,0,0,0,"41,532",0
Pennsylvania,Cities,Wilkes-Barre Township,0,0,0,0,"2,970",0
Pennsylvania,Cities,Wilkins Township,0,0,0,0,"6,380",0
Pennsylvania,Cities,Williamsburg,0,0,0,0,"1,256",0
Pennsylvania,Cities,Williamsport,0,0,0,0,"29,582",0
Pennsylvania,Cities,Willistown Township,0,0,0,0,"10,606",0
Pennsylvania,Cities,Wilson,0,0,0,0,"7,924",0
Pennsylvania,Cities,Wind Gap,0,0,0,0,"2,730",0
Pennsylvania,Cities,Womelsdorf,0,0,0,DNR,"2,819",0
Pennsylvania,Cities,Woodward Township,0,0,0,0,"2,391",0
Pennsylvania,Cities,Worthington,0,0,0,0,636,0
Pennsylvania,Cities,Wright Township,0,0,0,0,"5,654",0
Pennsylvania,Cities,Wrightsville,0,0,DNR,DNR,"2,323",0
Pennsylvania,Cities,Wyoming,0,0,0,DNR,"3,076",0
Pennsylvania,Cities,Wyomissing,0,0,0,0,"10,496",0
Pennsylvania,Cities,Yardley,0,0,0,0,"2,444",0
Pennsylvania,Cities,Yeadon,0,0,0,0,"11,468",0
Pennsylvania,Cities,York,0,0,0,0,"43,955",0
Pennsylvania,Cities,York Area Regional,0,0,0,0,"60,732",0
Pennsylvania,Cities,Youngsville,0,0,0,0,"1,717",0
Pennsylvania,Cities,Zelienople,0,0,0,DNR,"3,840",0
Pennsylvania,Cities,Zerbe Township,0,0,0,DNR,"1,876",0
Pennsylvania,Universities and Colleges,Bloomsburg University,0,0,0,0,"10,159",0
Pennsylvania,Universities and Colleges,California University,0,0,0,DNR,"9,483",0
Pennsylvania,Universities and Colleges,Cheyney University,0,0,0,0,"1,200",0
Pennsylvania,Universities and Colleges,Clarion University,0,0,0,0,"6,991",0
Pennsylvania,Universities and Colleges,Dickinson College,0,0,0,0,"2,397",0
Pennsylvania,Universities and Colleges,East Stroudsburg University,0,0,0,0,"7,353",0
Pennsylvania,Universities and Colleges,Edinboro University,0,0,DNR,DNR,"8,262",0
Pennsylvania,Universities and Colleges,Elizabethtown College,0,0,0,0,"2,389",0
Pennsylvania,Universities and Colleges,Indiana University,0,0,0,DNR,"15,340",0
Pennsylvania,Universities and Colleges,Kutztown University,0,0,0,0,"10,283",0
Pennsylvania,Universities and Colleges,Lehigh University,0,0,0,0,"7,055",0
Pennsylvania,Universities and Colleges,Lock Haven University,0,0,0,0,"5,366",0
Pennsylvania,Universities and Colleges,Mansfield University,0,0,0,0,"3,275",0
Pennsylvania,Universities and Colleges,Millersville University,0,0,0,0,"8,725",0
Pennsylvania,Universities and Colleges,Pennsylvania State University:,DNR,DNR,DNR,DNR,Not Available,0
Pennsylvania,Universities and Colleges,Altoona,0,0,0,0,"4,105",0
Pennsylvania,Universities and Colleges,Beaver,0,0,0,0,870,0
Pennsylvania,Universities and Colleges,Behrend,0,0,0,0,"4,226",0
Pennsylvania,Universities and Colleges,Berks,0,0,0,0,"2,873",0
Pennsylvania,Universities and Colleges,Harrisburg,0,0,0,0,"4,269",0
Pennsylvania,Universities and Colleges,Hazleton,0,0,0,0,"1,172",0
Pennsylvania,Universities and Colleges,Mont Alto,0,0,0,0,"1,217",0
Pennsylvania,Universities and Colleges,Schuylkill,0,0,0,0,"1,012",0
Pennsylvania,Universities and Colleges,University Park,0,0,0,0,"45,628",0
Pennsylvania,Universities and Colleges,Slippery Rock University,0,0,0,DNR,"8,712",0
Pennsylvania,Universities and Colleges,University of Pittsburgh:,DNR,DNR,DNR,DNR,Not Available,0
Pennsylvania,Universities and Colleges,Bradford,0,0,0,0,"1,564",0
Pennsylvania,Universities and Colleges,Greensburg,0,DNR,0,0,"1,846",0
Pennsylvania,Universities and Colleges,Johnstown,0,0,0,0,"2,957",0
Pennsylvania,Universities and Colleges,Pittsburgh,0,0,0,0,"28,766",0
Pennsylvania,Universities and Colleges,Titusville,0,0,0,0,448,0
Pennsylvania,Universities and Colleges,West Chester University,0,0,0,0,"15,100",0
Pennsylvania,Metropolitan Counties,Adams,0,0,0,DNR,Not Available,0
Pennsylvania,Metropolitan Counties,Allegheny,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Allegheny County Police Department,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Beaver,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Berks,0,0,DNR,DNR,Not Available,0
Pennsylvania,Metropolitan Counties,Blair,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Butler,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Cumberland,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Franklin,0,0,0,DNR,Not Available,0
Pennsylvania,Metropolitan Counties,Lancaster,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Lycoming,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Mercer,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Monroe,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Montgomery,0,0,0,DNR,Not Available,0
Pennsylvania,Metropolitan Counties,Northampton,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Pike,0,0,DNR,DNR,Not Available,0
Pennsylvania,Metropolitan Counties,Washington,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,Westmoreland,0,0,0,0,Not Available,0
Pennsylvania,Metropolitan Counties,York,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Bedford,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Centre,0,0,DNR,DNR,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Clarion,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Elk,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Greene,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Indiana,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Jefferson,0,0,0,DNR,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Lawrence,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Northumberland,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Schuylkill,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Snyder,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Tioga,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Union,0,0,0,0,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Warren,0,0,DNR,DNR,Not Available,0
Pennsylvania,Nonmetropolitan Counties,Wayne,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,State Police:,DNR,DNR,DNR,DNR,Not Available,0
Pennsylvania,State Police Agencies,Adams County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Allegheny County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Armstrong County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Beaver County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Bedford County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Berks County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Blair County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Bradford County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Bucks County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Butler County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Cambria County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Cameron County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Carbon County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Centre County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Clarion County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Clearfield County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Clinton County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Columbia County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Crawford County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Cumberland County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Delaware County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Elizabethville,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Elk County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Fayette County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Franklin County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Fulton County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Greene County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Huntingdon County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Indiana County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Jefferson County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Juniata County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lackawanna County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lancaster County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lawrence County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lebanon County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Luzerne County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lycoming County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,McKean County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Mercer County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Mifflin County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Monroe County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Montour County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Northampton County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Northumberland County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Perry County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Philadelphia County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Pike County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Potter County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Schuylkill County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Skippack,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Snyder County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Somerset County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Sullivan County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Susquehanna County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Tioga County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Tionesta,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Union County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Venango County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Warren County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Washington County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Westmoreland County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Wyoming County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,York County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,"State Police, Bureau of Criminal Investigation:",DNR,DNR,DNR,DNR,Not Available,0
Pennsylvania,State Police Agencies,Adams County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Allegheny County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Armstrong County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Beaver County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Bedford County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Berks County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Blair County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Bradford County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Bucks County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Butler County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Cambria County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Cameron County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Carbon County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Centre County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Chester County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Clarion County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Clearfield County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Clinton County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Columbia County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Crawford County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Cumberland County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Dauphin County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Delaware County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Elk County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Erie County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Fayette County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Forest County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Franklin County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Fulton County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Greene County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Huntingdon County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Indiana County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Jefferson County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Juniata County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lackawanna County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lancaster County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lawrence County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lebanon County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lehigh County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Luzerne County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Lycoming County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,McKean County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Mercer County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Mifflin County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Monroe County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Montgomery County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Montour County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Northampton County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Northumberland County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Perry County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Philadelphia County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Pike County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Potter County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Schuylkill County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Snyder County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Somerset County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Sullivan County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Susquehanna County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Tioga County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Union County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Venango County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Warren County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Washington County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Wayne County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Westmoreland County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,Wyoming County,0,0,0,0,Not Available,0
Pennsylvania,State Police Agencies,York County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,"Allegheny County District Attorney, Criminal Investigation Division",0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Allegheny County Housing Authority,0,DNR,0,0,Not Available,0
Pennsylvania,Other Agencies,Allegheny County Port Authority,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Bureau of Forestry:,DNR,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Adams County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Allegheny County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Armstrong County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Beaver County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Bedford County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Berks County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Blair County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Bradford County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Bucks County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Butler County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Cambria County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Cameron County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Carbon County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Centre County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Chester County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Clarion County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Clearfield County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Clinton County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Columbia County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Crawford County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Cumberland County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Dauphin County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Delaware County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Elk County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Erie County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Fayette County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Forest County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Franklin County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Fulton County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Greene County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Huntingdon County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Indiana County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Jefferson County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Juniata County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Lackawanna County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Lancaster County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Lawrence County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Lebanon County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Lehigh County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Luzerne County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Lycoming County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,McKean County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Mercer County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Mifflin County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Monroe County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Montgomery County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Montour County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Northampton County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Northumberland County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Perry County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Philadelphia County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Pike County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Potter County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Schuylkill County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Snyder County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Somerset County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Sullivan County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Susquehanna County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Tioga County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Union County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Venango County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Warren County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Washington County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Wayne County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Westmoreland County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Wyoming County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,York County,0,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Bureau of Narcotics:,DNR,DNR,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Adams County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Allegheny County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Armstrong County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Beaver County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Bedford County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Berks County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Blair County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Bradford County,0,0,DNR,DNR,Not Available,0
Pennsylvania,Other Agencies,Bucks County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Butler County,0,0,0,0,Not Available,0
Pennsylvania,Other Agencies,Cambria County,0,0,0,0,Not Available,0
