Year,State,Agency Type,Agency name,q01,q02,q03,q04,Population2
2014,California,Cities,Mountain View,0,0,0,0,78759
2014,California,Cities,Mount Shasta,0,0,0,0,3267
2014,California,Cities,Napa,0,0,0,0,79572
2014,California,Cities,Needles,0,0,0,0,4944
2014,California,Cities,Nevada City,0,0,0,0,3055
2014,California,Cities,Newman,0,0,0,0,10742
2014,California,Cities,Novato,0,0,0,0,54756
2014,California,Cities,Oakdale,0,0,0,0,21651
2014,California,Cities,Oakley,0,0,0,0,38851
2014,California,Cities,Ojai,0,0,0,0,7607
2014,California,Cities,Ontario,0,0,0,0,168278
2014,California,Cities,Orange Cove,0,0,0,0,9704
2014,California,Cities,Orinda,0,0,0,0,18904
2014,California,Cities,Orland,0,0,0,0,7511
2014,California,Cities,Oroville,0,0,0,0,16090
2014,California,Cities,Pacifica,0,0,0,0,38925
2014,California,Cities,Pacific Grove,0,0,0,0,15612
2014,California,Cities,Palm Desert,0,0,0,0,50971
2014,California,Cities,Palos Verdes Estates,0,0,0,0,13668
2014,California,Cities,Paradise,0,0,0,0,26306
2014,California,Cities,Parlier,0,0,0,0,14948
2014,California,Cities,Patterson,0,0,0,0,20977
2014,California,Cities,Perris,0,0,0,0,73223
2014,California,Cities,Petaluma,0,0,0,0,59803
2014,California,Cities,Pinole,0,0,0,0,19034
2014,California,Cities,Pismo Beach,0,0,0,0,7910
2014,California,Cities,Placerville,0,0,0,0,10486
2014,California,Cities,Pleasant Hill,0,0,0,0,34363
2014,California,Cities,Pleasanton,0,0,0,0,75060
2014,California,Cities,Porterville,0,0,0,0,55391
2014,California,Cities,Port Hueneme,0,0,0,0,22247
2014,California,Cities,Rancho Cordova,0,0,0,0,68636
2014,California,Cities,Rancho Mirage,0,0,0,0,17926
2014,California,Cities,Rancho Palos Verdes,0,0,0,0,42645
2014,California,Cities,Rancho Santa Margarita,0,0,0,0,49558
2014,California,Cities,Redwood City,0,0,0,0,81870
2014,California,Cities,Reedley,0,0,0,0,25186
2014,California,Cities,Rialto,0,0,0,0,102540
2014,California,Cities,Richmond,0,0,0,0,108464
2014,California,Cities,Ridgecrest,0,0,0,0,28830
2014,California,Cities,Rio Dell,0,0,0,0,3358
2014,California,Cities,Rio Vista,0,0,0,0,7825
2014,California,Cities,Riverbank,0,0,0,0,23690
2014,California,Cities,Rocklin,0,0,0,0,60371
2014,California,Cities,Rohnert Park,0,0,0,0,41535
2014,California,Cities,Rolling Hills,0,0,0,0,1896
2014,California,Cities,Rolling Hills Estates,0,0,0,0,8233
2014,California,Cities,Rosemead,0,0,0,0,54748
2014,California,Cities,Ross,0,0,0,0,2476
2014,California,Cities,San Bruno,0,0,0,0,42787
2014,California,Cities,Sand City,0,0,0,0,343
2014,California,Cities,San Fernando,0,0,0,0,24362
2014,California,Cities,San Gabriel,0,0,0,0,40409
2014,California,Cities,Sanger,0,0,0,0,24771
2014,California,Cities,San Jacinto,0,0,0,0,46216
2014,California,Cities,San Juan Capistrano,0,0,0,0,36124
2014,California,Cities,San Marino,0,0,0,0,13371
2014,California,Cities,San Pablo,0,0,0,0,29831
2014,California,Cities,Santa Barbara,0,0,0,0,90889
2014,California,Cities,Santa Clara,0,0,0,0,121114
2014,California,Cities,Santa Fe Springs,0,0,0,0,17254
2014,California,Cities,Santa Maria,0,0,0,0,102885
2014,California,Cities,Santa Paula,0,0,0,0,30269
2014,California,Cities,Santa Rosa,0,0,0,0,172991
2014,California,Cities,Saratoga,0,0,0,0,31122
2014,California,Cities,Sausalito,0,0,0,0,7137
2014,California,Cities,Scotts Valley,0,0,0,0,11795
2014,California,Cities,Seal Beach,0,0,0,0,24727
2014,California,Cities,Seaside,0,0,0,0,34350
2014,California,Cities,Sebastopol,0,0,0,0,7646
2014,California,Cities,Selma,0,0,0,0,24404
2014,California,Cities,Shafter,0,0,0,0,17235
2014,California,Cities,Signal Hill,0,0,0,0,11411
2014,California,Cities,Solana Beach,0,0,0,0,13321
2014,California,Cities,Soledad,0,0,0,0,25807
2014,California,Cities,Solvang,0,0,0,0,5418
2014,California,Cities,Sonoma,0,0,0,0,10950
2014,California,Cities,South El Monte,0,0,0,0,20465
2014,California,Cities,South Lake Tahoe,0,0,0,0,21379
2014,California,Cities,South Pasadena,0,0,0,0,26041
2014,California,Cities,South San Francisco,0,0,0,0,66793
2014,California,Cities,Stallion Springs,0,0,0,0,2587
2014,California,Cities,Stanton,0,0,0,0,38791
2014,California,Cities,St. Helena,0,0,0,0,5978
2014,California,Cities,Suisun City,0,0,0,0,28986
2014,California,Cities,Susanville,0,0,0,0,15048
2014,California,Cities,Sutter Creek,0,0,0,0,2438
2014,California,Cities,Temecula,0,0,0,0,108308
2014,California,Cities,Thousand Oaks,0,0,0,0,129175
2014,California,Cities,Tiburon,0,0,0,0,9232
2014,California,Cities,Truckee,0,0,0,0,16161
2014,California,Cities,Tulare,0,0,0,0,61596
2014,California,Cities,Tulelake,0,0,0,0,988
2014,California,Cities,Tustin,0,0,0,0,79046
2014,California,Cities,Upland,0,0,0,0,75790
2014,California,Cities,Vallejo,0,0,0,0,119504
2014,California,Cities,Vernon,0,0,0,0,115
2014,California,Cities,Villa Park,0,0,0,0,5982
2014,California,Cities,Walnut,0,0,0,0,30282
2014,California,Cities,Watsonville,0,0,0,0,52778
2014,California,Cities,Weed,0,0,0,0,2894
2014,California,Cities,Westlake Village,0,0,0,0,8452
2014,California,Cities,Westminster,0,0,0,0,92217
2014,California,Cities,Westmorland,0,0,0,0,2264
2014,California,Cities,West Sacramento,0,0,0,0,50152
2014,California,Cities,Wheatland,0,0,0,0,3521
2014,California,Cities,Whittier,0,0,0,0,86952
2014,California,Cities,Wildomar,0,0,0,0,33921
2014,California,Cities,Williams,0,0,0,0,5188
2014,California,Cities,Willits,0,0,0,0,4814
2014,California,Cities,Willows,0,0,0,0,6089
2014,California,Cities,Winters,0,0,0,0,6962
2014,California,Cities,Woodlake,0,0,0,0,7700
2014,California,Cities,Woodland,0,0,0,0,56854
2014,California,Cities,Yountville,0,0,0,0,2978
2014,California,Cities,Yreka,0,0,0,0,7558
2014,California,Universities and Colleges,Allan Hancock College,0,0,0,0,10885
2014,California,Universities and Colleges,"California State Polytechnic University, Pomona",0,0,0,0,22501
2014,California,Universities and Colleges,California State University: , Nan, Nan, Nan, Nan,
2014,California,Universities and Colleges,Bakersfield,0,0,0,0,8371
2014,California,Universities and Colleges,Channel Islands,0,0,0,0,5140
2014,California,Universities and Colleges,Chico,0,0,0,0,16356
2014,California,Universities and Colleges,Dominguez Hills,0,0,0,0,14670
2014,California,Universities and Colleges,Fresno,0,0,0,0,23060
2014,California,Universities and Colleges,Fullerton,0,0,0,0,38325
2014,California,Universities and Colleges,Long Beach,0,0,0,0,35586
2014,California,Universities and Colleges,Los Angeles,0,0,0,0,23258
2014,California,Universities and Colleges,Monterey Bay,0,0,0,0,5732
2014,California,Universities and Colleges,Northridge,0,0,0,0,38310
2014,California,Universities and Colleges,Sacramento,0,0,0,0,28811
2014,California,Universities and Colleges,San Bernardino,0,0,0,0,18398
2014,California,Universities and Colleges,San Marcos,0,0,0,0,11300
2014,California,Universities and Colleges,Stanislaus,0,0,0,0,8917
2014,California,Universities and Colleges,College of the Sequoias,0,0,0,0,10720
2014,California,Universities and Colleges,Contra Costa Community College,0,0,0,0,35676
2014,California,Universities and Colleges,Cuesta College,0,0,0,0,9256
2014,California,Universities and Colleges,El Camino College,0,0,0,0,23996
2014,California,Universities and Colleges,Foothill-De Anza College,0,0,0,0,38075
2014,California,Universities and Colleges,Humboldt State University,0,0,0,0,8293
2014,California,Universities and Colleges,Marin Community College,0,0,0,0,6077
2014,California,Universities and Colleges,Pasadena Community College,0,0,0,0,25268
2014,California,Universities and Colleges,San Bernardino Community College,0,0,0,0,18026
2014,California,Universities and Colleges,San Diego State University,0,0,0,0,31899
2014,California,Universities and Colleges,San Francisco State University,0,0,0,0,29905
2014,California,Universities and Colleges,San Jose/Evergreen Community College ,0,0,0,0,18657
2014,California,Universities and Colleges,Santa Rosa Junior College,0,0,0,0,22094
2014,California,Universities and Colleges,Solano Community College,0,0,0,0,9583
2014,California,Universities and Colleges,Sonoma State University,0,0,0,0,9120
2014,California,Universities and Colleges,State Center Community College District,0,0,0,0,35151
2014,California,Universities and Colleges,University of California: , Nan, Nan, Nan, Nan,
2014,California,Universities and Colleges,Hastings College of Law,0,0,0,0,1088
2014,California,Universities and Colleges,Irvine,0,0,0,0,28895
2014,California,Universities and Colleges,Los Angeles,0,0,0,0,40795
2014,California,Universities and Colleges,"Medical Center, Sacramento3",0,0,0,0,
2014,California,Universities and Colleges,Merced,0,0,0,0,6195
2014,California,Universities and Colleges,Riverside,0,0,0,0,21207
2014,California,Universities and Colleges,San Francisco,0,0,0,0,3079
2014,California,Universities and Colleges,Santa Barbara,0,0,0,0,22225
2014,California,Universities and Colleges,Santa Cruz,0,0,0,0,17203
2014,California,Universities and Colleges,Ventura County Community College District,0,0,0,0,34053
2014,California,Universities and Colleges,West Valley-Mission College,0,0,0,0,18766
2014,California,Metropolitan Counties,Alameda,0,0,0,0,
2014,California,Metropolitan Counties,Butte,0,0,0,0,
2014,California,Metropolitan Counties,Contra Costa,0,0,0,0,
2014,California,Metropolitan Counties,El Dorado,0,0,0,0,
2014,California,Metropolitan Counties,Kern,0,0,0,0,
2014,California,Metropolitan Counties,Kings,0,0,0,0,
2014,California,Metropolitan Counties,Madera,0,0,0,0,
2014,California,Metropolitan Counties,Monterey,0,0,0,0,
2014,California,Metropolitan Counties,Napa,0,0,0,0,
2014,California,Metropolitan Counties,Placer,0,0,0,0,
2014,California,Metropolitan Counties,San Benito,0,0,0,0,
2014,California,Metropolitan Counties,San Francisco,0,0,0,0,
2014,California,Metropolitan Counties,San Joaquin,0,0,0,0,
2014,California,Metropolitan Counties,San Luis Obispo,0,0,0,0,
2014,California,Metropolitan Counties,Solano,0,0,0,0,
2014,California,Metropolitan Counties,Sutter,0,0,0,0,
2014,California,Metropolitan Counties,Tulare,0,0,0,0,
2014,California,Nonmetropolitan Counties,Alpine,0,0,0,0,
2014,California,Nonmetropolitan Counties,Colusa,0,0,0,0,
2014,California,Nonmetropolitan Counties,Del Norte,0,0,0,0,
2014,California,Nonmetropolitan Counties,Inyo,0,0,0,0,
2014,California,Nonmetropolitan Counties,Lake,0,0,0,0,
2014,California,Nonmetropolitan Counties,Lassen,0,0,0,0,
2014,California,Nonmetropolitan Counties,Mariposa,0,0,0,0,
2014,California,Nonmetropolitan Counties,Mendocino,0,0,0,0,
2014,California,Nonmetropolitan Counties,Modoc,0,0,0,0,
2014,California,Nonmetropolitan Counties,Mono,0,0,0,0,
2014,California,Nonmetropolitan Counties,Nevada,0,0,0,0,
2014,California,Nonmetropolitan Counties,Plumas,0,0,0,0,
2014,California,Nonmetropolitan Counties,Sierra,0,0,0,0,
2014,California,Nonmetropolitan Counties,Siskiyou,0,0,0,0,
2014,California,Nonmetropolitan Counties,Tehama,0,0,0,0,
2014,California,Nonmetropolitan Counties,Trinity,0,0,0,0,
2014,California,State Police Agencies,Highway Patrol: , Nan, Nan, Nan, Nan,
2014,California,State Police Agencies,Alameda County,0,0,0,0,
2014,California,State Police Agencies,Alpine County,0,0,0,0,
2014,California,State Police Agencies,Amador County,0,0,0,0,
2014,California,State Police Agencies,Butte County,0,0,0,0,
2014,California,State Police Agencies,Calaveras County,0,0,0,0,
2014,California,State Police Agencies,Colusa County,0,0,0,0,
2014,California,State Police Agencies,Contra Costa County,0,0,0,0,
2014,California,State Police Agencies,Del Norte County,0,0,0,0,
2014,California,State Police Agencies,El Dorado County,0,0,0,0,
2014,California,State Police Agencies,Fresno County,0,0,0,0,
2014,California,State Police Agencies,Glenn County,0,0,0,0,
2014,California,State Police Agencies,Humboldt County,0,0,0,0,
2014,California,State Police Agencies,Imperial County,0,0,0,0,
2014,California,State Police Agencies,Inyo County,0,0,0,0,
2014,California,State Police Agencies,Kern County,0,0,0,0,
2014,California,State Police Agencies,Kings County,0,0,0,0,
2014,California,State Police Agencies,Lake County,0,0,0,0,
2014,California,State Police Agencies,Lassen County,0,0,0,0,
2014,California,State Police Agencies,Los Angeles County,0,0,0,0,
2014,California,State Police Agencies,Madera County,0,0,0,0,
2014,California,State Police Agencies,Marin County,0,0,0,0,
2014,California,State Police Agencies,Mariposa County,0,0,0,0,
2014,California,State Police Agencies,Mendocino County,0,0,0,0,
2014,California,State Police Agencies,Merced County,0,0,0,0,
2014,California,State Police Agencies,Modoc County,0,0,0,0,
2014,California,State Police Agencies,Mono County,0,0,0,0,
2014,California,State Police Agencies,Monterey County,0,0,0,0,
2014,California,State Police Agencies,Napa County,0,0,0,0,
2014,California,State Police Agencies,Nevada County,0,0,0,0,
2014,California,State Police Agencies,Orange County,0,0,0,0,
2014,California,State Police Agencies,Placer County,0,0,0,0,
2014,California,State Police Agencies,Plumas County,0,0,0,0,
2014,California,State Police Agencies,Riverside County,0,0,0,0,
2014,California,State Police Agencies,Sacramento County,0,0,0,0,
2014,California,State Police Agencies,San Benito County,0,0,0,0,
2014,California,State Police Agencies,San Bernardino County,0,0,0,0,
2014,California,State Police Agencies,San Francisco County,0,0,0,0,
2014,California,State Police Agencies,San Joaquin County,0,0,0,0,
2014,California,State Police Agencies,San Luis Obispo County,0,0,0,0,
2014,California,State Police Agencies,San Mateo County,0,0,0,0,
2014,California,State Police Agencies,Santa Barbara County,0,0,0,0,
2014,California,State Police Agencies,Santa Clara County,0,0,0,0,
2014,California,State Police Agencies,Santa Cruz County,0,0,0,0,
2014,California,State Police Agencies,Shasta County,0,0,0,0,
2014,California,State Police Agencies,Sierra County,0,0,0,0,
2014,California,State Police Agencies,Siskiyou County,0,0,0,0,
2014,California,State Police Agencies,Solano County,0,0,0,0,
2014,California,State Police Agencies,Sonoma County,0,0,0,0,
2014,California,State Police Agencies,Stanislaus County,0,0,0,0,
2014,California,State Police Agencies,Sutter County,0,0,0,0,
2014,California,State Police Agencies,Tehama County,0,0,0,0,
2014,California,State Police Agencies,Trinity County,0,0,0,0,
2014,California,State Police Agencies,Tulare County,0,0,0,0,
2014,California,State Police Agencies,Tuolumne County,0,0,0,0,
2014,California,State Police Agencies,Ventura County,0,0,0,0,
2014,California,State Police Agencies,Yolo County,0,0,0,0,
2014,California,State Police Agencies,Yuba County,0,0,0,0,
2014,California,Tribal Agencies,Coyote Valley Tribal,0,0,0,0,
2014,California,Tribal Agencies,Hoopa Valley Tribal,0,0,0,0,
2014,California,Tribal Agencies,Hopland Tribal,0, Nan, Nan, Nan,
2014,California,Tribal Agencies,La Jolla Tribal,0,0,0,0,
2014,California,Tribal Agencies,Los Coyotes Tribal,0,0,0,0,
2014,California,Tribal Agencies,Sycuan Tribal,0,0,0,0,
2014,California,Tribal Agencies,Table Mountain Rancheria,0,0,0,0,
2014,California,Tribal Agencies,Tule River Tribal,0,0,0,0,
2014,California,Tribal Agencies,Yurok Tribal,0,0,0,0,
2014,California,Other Agencies,Atascadero State Hospital,0,0,0,0,
2014,California,Other Agencies,California State Fair,0,0,0,0,
2014,California,Other Agencies,Coalinga State Hospital,0,0,0,0,
2014,California,Other Agencies,Department of Parks and Recreation: , Nan, Nan, Nan, Nan,
2014,California,Other Agencies,Angeles,0,0,0,0,
2014,California,Other Agencies,Bay Area,0,0,0,0,
2014,California,Other Agencies,Calaveras County,0,0,0,0,
2014,California,Other Agencies,Capital,0,0,0,0,
2014,California,Other Agencies,Channel Coast,0,0,0,0,
2014,California,Other Agencies,Colorado,0,0,0,0,
2014,California,Other Agencies,Four Rivers District,0,0,0,0,
2014,California,Other Agencies,Gold Fields District,0,0,0,0,
2014,California,Other Agencies,Hollister Hills,0,0,0,0,
2014,California,Other Agencies,Hungry Valley,0,0,0,0,
2014,California,Other Agencies,Inland Empire,0,0,0,0,
2014,California,Other Agencies,Marin County,0,0,0,0,
2014,California,Other Agencies,Mendocino Headquarters,0,0,0,0,
2014,California,Other Agencies,Monterey County,0,0,0,0,
2014,California,Other Agencies,Northern Buttes,0,0,0,0,
2014,California,Other Agencies,North Coast Redwoods,0,0,0,0,
2014,California,Other Agencies,Oceano Dunes,0,0,0,0,
2014,California,Other Agencies,Ocotillo Wells,0,0,0,0,
2014,California,Other Agencies,Orange Coast,0,0,0,0,
2014,California,Other Agencies,Russian River,0,0,0,0,
2014,California,Other Agencies,San Joaquin,0,0,0,0,
2014,California,Other Agencies,San Luis Obispo Coast,0,0,0,0,
2014,California,Other Agencies,Santa Cruz Mountains,0,0,0,0,
2014,California,Other Agencies,Sierra,0,0,0,0,
2014,California,Other Agencies,Silverado,0,0,0,0,
2014,California,Other Agencies,Tehachapi District,0,0,0,0,
2014,California,Other Agencies,Twin Cities,0,0,0,0,
2014,California,Other Agencies,East Bay Municipal Utility,0,0,0,0,
2014,California,Other Agencies,East Bay Regional Parks:, Nan, Nan, Nan, Nan,
2014,California,Other Agencies,Alameda County,0,0,0,0,
2014,California,Other Agencies,Contra Costa County,0,0,0,0,
2014,California,Other Agencies,Fairview Developmental Center,0,0,0,0,
2014,California,Other Agencies,Fontana Unified School District,0,0,0,0,
2014,California,Other Agencies,Lanterman State Hospital,0,0,0,0,
2014,California,Other Agencies,Monterey Peninsula Airport,0,0,0,0,
2014,California,Other Agencies,Napa State Hospital,0,0,0,0,
2014,California,Other Agencies,Patton State Hospital,0,0,0,0,
2014,California,Other Agencies,Porterville Developmental Center,0,0,0,0,
2014,California,Other Agencies,San Bernardino Unified School District,0,0,0,0,
2014,California,Other Agencies,"San Francisco Bay Area Rapid Transit, San Mateo County",0,0,0,0,
2014,California,Other Agencies,Santa Clara Transit District,0,0,0,0,
2014,California,Other Agencies,Shasta County Marshal,0,0,0,0,
2014,California,Other Agencies,Sonoma Developmental Center,0,0,0,0,
2014,California,Other Agencies,Stockton Unified School District,0,0,0,0,
2014,California,Other Agencies,Twin Rivers Unified School District,0,0,0,0,
2014,California,Other Agencies,Union Pacific Railroad: , Nan, Nan, Nan, Nan,
2014,California,Other Agencies,Alameda County,0,0,0,0,
2014,California,Other Agencies,Amador County,0,0,0,0,
2014,California,Other Agencies,Butte County,0,0,0,0,
2014,California,Other Agencies,Calaveras County,0,0,0,0,
2014,California,Other Agencies,Colusa County,0,0,0,0,
2014,California,Other Agencies,Contra Costa County,0,0,0,0,
2014,California,Other Agencies,El Dorado County,0,0,0,0,
2014,California,Other Agencies,Fresno County,0,0,0,0,
2014,California,Other Agencies,Glenn County,0,0,0,0,
2014,California,Other Agencies,Humboldt County,0,0,0,0,
2014,California,Other Agencies,Imperial County,0,0,0,0,
2014,California,Other Agencies,Inyo County,0,0,0,0,
2014,California,Other Agencies,Kern County,0,0,0,0,
2014,California,Other Agencies,Kings County,0,0,0,0,
2014,California,Other Agencies,Lassen County,0,0,0,0,
2014,California,Other Agencies,Los Angeles County,0,0,0,0,
2014,California,Other Agencies,Madera County,0,0,0,0,
2014,California,Other Agencies,Marin County,0,0,0,0,
2014,California,Other Agencies,Mendocino County,0,0,0,0,
2014,California,Other Agencies,Merced County,0,0,0,0,
2014,California,Other Agencies,Modoc County,0,0,0,0,
2014,California,Other Agencies,Monterey County,0,0,0,0,
2014,California,Other Agencies,Napa County,0,0,0,0,
2014,California,Other Agencies,Nevada County,0,0,0,0,
2014,California,Other Agencies,Orange County,0,0,0,0,
2014,California,Other Agencies,Placer County,0,0,0,0,
2014,California,Other Agencies,Plumas County,0,0,0,0,
2014,California,Other Agencies,Riverside County,0,0,0,0,
2014,California,Other Agencies,Sacramento County,0,0,0,0,
2014,California,Other Agencies,San Benito County,0,0,0,0,
2014,California,Other Agencies,San Bernardino County,0,0,0,0,
2014,California,Other Agencies,San Francisco County,0,0,0,0,
2014,California,Other Agencies,San Joaquin County,0,0,0,0,
2014,California,Other Agencies,San Luis Obispo County,0,0,0,0,
2014,California,Other Agencies,San Mateo County,0,0,0,0,
2014,California,Other Agencies,Santa Barbara County,0,0,0,0,
2014,California,Other Agencies,Santa Clara County,0,0,0,0,
2014,California,Other Agencies,Santa Cruz County,0,0,0,0,
2014,California,Other Agencies,Shasta County,0,0,0,0,
2014,California,Other Agencies,Sierra County,0,0,0,0,
2014,California,Other Agencies,Siskiyou County,0,0,0,0,
2014,California,Other Agencies,Solano County,0,0,0,0,
2014,California,Other Agencies,Sonoma County,0,0,0,0,
2014,California,Other Agencies,Stanislaus County,0,0,0,0,
2014,California,Other Agencies,Sutter County,0,0,0,0,
2014,California,Other Agencies,Tehama County,0,0,0,0,
2014,California,Other Agencies,Trinity County,0,0,0,0,
2014,California,Other Agencies,Tulare County,0,0,0,0,
2014,California,Other Agencies,Ventura County,0,0,0,0,
2014,California,Other Agencies,Yolo County,0,0,0,0,
2014,California,Other Agencies,Yuba County,0,0,0,0,
2014,Colorado,Cities,Aspen,0,0,0,0,6744
2014,Colorado,Cities,Ault,0,0,0,0,1587
2014,Colorado,Cities,Avon,0,0,0,0,6419
2014,Colorado,Cities,Basalt,0,0,0,0,3859
2014,Colorado,Cities,Black Hawk,0,0,0,0,122
2014,Colorado,Cities,Blue River,0,0,0,0,872
2014,Colorado,Cities,Boulder,0,0,0,0,104284
2014,Colorado,Cities,Bow Mar,0,0,0,0,915
2014,Colorado,Cities,Breckenridge,0,0,0,0,4677
2014,Colorado,Cities,Broomfield,0,0,0,0,60693
2014,Colorado,Cities,Brush,0,0,0,0,5509
2014,Colorado,Cities,Buena Vista,0,0,0,0,2767
2014,Colorado,Cities,Burlington,0,0,0,0,3946
2014,Colorado,Cities,Calhan,0,0,0,0,796
