agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Tift,Nonmetropolitan Counties,GEORGIA,No Data,24,3,1,,,,
Tifton,Cities,GEORGIA,16799,26,1,1,,,,
Tigard,Cities,OREGON,51885,4,3,21,,,,
Tignall,Cities,GEORGIA,507,26,1,1,,,,
Tilden,Cities,Nebraska,936,3,0,25,,,,
Tilden Township,Cities,PENNSYLVANIA,3583,17,3,8,,,,
Tillamook,Nonmetropolitan Counties,OREGON,4333,27,0,1,,,,
Tillman,Nonmetropolitan Counties,OKLAHOMA,No Data,25,0,3,,,,
Tilton,Cities,NEW HAMPSHIRE,3588,27,0,1,,,,
Tiltonsville,Cities,Ohio,1310,10,1,17,,,,
Timberville,Cities,VIRGINIA,2618,27,0,1,,,,
Timmonsville,Cities,SOUTH CAROLINA,2383,17,6,5,,,,
Timnath,Cities,COLORADO,3234,27,0,1,,,,
Timpson,Cities,Texas,1148,15,0,13,,,,
"Tinicum Township, Berks County",Cities,PENNSYLVANIA,4259,4,0,24,,,,
"Tinicum Township, Bucks County",Cities,Pennsylvania,3957,20,3,5,,,,
"Tinicum Township, Delaware County",Cities,PENNSYLVANIA,4113,26,1,1,,,,
Tinley Park,Cities,ILLINOIS,57213,24,0,4,,,,
Tinton Falls,Cities,NEW JERSEY,17747,17,1,10,,,,
Tioga,Metropolitan Counties,NEW YORK,874,27,0,1,,,,
Tipp City,Cities,OHIO,9941,26,0,2,,,,
Tippah,Nonmetropolitan Counties,MISSISSIPPI,No Data,17,3,8,,,,
Tippecanoe,Metropolitan Counties,INDIANA,No Data,11,5,12,,,,
Tipton,Cities,IOWA,3380,27,0,1,,,,
Tiptonville,Cities,TENNESSEE,4331,27,0,1,,,,
Tisbury,Cities,MASSACHUSETTS,4129,17,0,11,,,,
Tishomingo,Cities,OKLAHOMA,3080,27,0,1,,,,
Tittabawassee Township,Cities,MICHIGAN,9782,25,0,3,,,,
Titus,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Titusville,Cities,FLORIDA,5349,26,1,1,,,,
Tiverton,Cities,RHODE ISLAND,15768,27,0,1,,,,
Toccoa,Cities,GEORGIA,8252,26,1,1,,,,
Todd,Nonmetropolitan Counties,KENTUCKY,No Data,26,1,1,,,,
Tolar,Cities,TEXAS,861,21,2,5,,,,
Toledo,Cities,OREGON,727,26,1,1,,,,
Tolleson,Cities,Arizona,7029,12,0,16,,,,
Tolono,Cities,ILLINOIS,3483,20,3,5,,,,
Toluca,Cities,ILLINOIS,1314,6,1,21,,,,
Tom Bean,Cities,TEXAS,1058,15,0,13,,,,
Tom Green,Metropolitan Counties,TEXAS,No Data,27,0,1,,,,
Tomah,Cities,WISCONSIN,9398,27,0,1,,,,
Tomahawk,Cities,WISCONSIN,3189,22,0,6,,,,
Tomball,Cities,TEXAS,11700,24,0,4,,,,
Tombstone,Cities,ARIZONA,1514,3,1,24,,,,
Tompkins,Metropolitan Counties,NEW YORK,No Data,23,0,5,,,,
Tompkinsville,Cities,KENTUCKY,2277,27,0,1,,,,
Toms River Township,Cities,NEW JERSEY,90504,24,1,3,,,,
Tonasket,Cities,WASHINGTON,1012,27,0,1,,,,
Tonawanda,Cities,NEW YORK,14864,25,0,3,,,,
Tonawanda Town,Cities,NEW YORK,57698,23,2,3,,,,
Tonganoxie,Cities,KANSAS,5295,27,0,1,,,,
Tonica,Cities,Illinois,732,19,0,9,,,,
Tonkawa,Cities,OKLAHOMA,3111,25,1,2,,,,
Tooele,Cities,UTAH,No Data,19,0,9,,,,
Tool,Cities,TEXAS,2274,27,0,1,,,,
Toole,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,,,,
Toombs,Nonmetropolitan Counties,GEORGIA,No Data,16,4,8,,,,
Toomsboro,Cities,GEORGIA,451,21,3,4,,,,
Toone,Cities,TENNESSEE,339,27,0,1,,,,
Topeka,Cities,Kansas,127166,11,3,14,,,,
Toppenish,Cities,WASHINGTON,8997,27,0,1,,,,
Topsail Beach,Cities,NORTH CAROLINA,424,27,0,1,,,,
Topsfield,Cities,MASSACHUSETTS,6590,18,0,10,,,,
Topsham,Cities,MAINE,8748,26,0,2,,,,
Toronto,Cities,OHIO,4843,21,5,2,,,,
Torrance,Cities,CALIFORNIA,149078,17,0,11,,,,
Torrington,Cities,CONNECTICUT,6676,27,0,1,,,,
Totowa,Cities,NEW JERSEY,10948,24,1,3,,,,
Towamencin Township,Cities,PENNSYLVANIA,18409,26,1,1,,,,
Towanda,Cities,PENNSYLVANIA,2792,23,4,1,,,,
Tower City,Cities,PENNSYLVANIA,1325,13,3,12,,,,
Tower Lakes,Cities,ILLINOIS,1251,27,0,1,,,,
Town and Country,Cities,MISSOURI,11158,26,0,2,,,,
Town Creek,Cities,ALABAMA,1105,5,2,21,,,,
Town of East Troy,Cities,WISCONSIN,4094,27,0,1,,,,
Town of Madison,Cities,WISCONSIN,6878,27,0,1,,,,
Town of Menasha,Cities,WISCONSIN,19083,27,0,1,,,,
Towner,Nonmetropolitan Counties,NORTH DAKOTA,No Data,26,1,1,,,,
Towns,Nonmetropolitan Counties,GEORGIA,No Data,4,0,24,,,,
Townsend,Cities,MASSACHUSETTS,453,27,0,1,,,,
Tracy,Cities,CALIFORNIA,223,26,1,1,,,,
Tracy City,Cities,TENNESSEE,1433,27,0,1,,,,
Trafford,Cities,ALABAMA,3127,25,2,1,,,,
Trail Creek,Cities,Indiana,2015,4,0,24,,,,
Traill,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,,,,
Trainer,Cities,PENNSYLVANIA,1847,20,3,5,,,,
Transylvania,Nonmetropolitan Counties,NORTH CAROLINA,No Data,25,0,3,,,,
Trappe,Cities,MARYLAND,1015,27,0,1,,,,
Travelers Rest,Cities,SOUTH CAROLINA,5074,27,0,1,,,,
Traverse,Nonmetropolitan Counties,Minnesota,No Data,14,1,13,,,,
Traverse City,Cities,MICHIGAN,15330,17,0,11,,,,
Travis,Metropolitan Counties,TEXAS,No Data,15,2,11,,,,
Treasure,Nonmetropolitan Counties,Montana,No Data,7,0,21,,,,
Treasure Island,Cities,FLORIDA,6816,19,0,9,,,,
Tredyffrin Township,Cities,PENNSYLVANIA,29601,26,1,1,,,,
Trego,Nonmetropolitan Counties,KANSAS,No Data,24,3,1,,,,
Tremont,Cities,Pennsylvania,1709,3,0,25,,,,
Tremont City,Cities,OHIO,370,18,6,4,,,,
Tremonton,Cities,UTAH,8333,18,2,8,,,,
Trempealeau,Cities,WISCONSIN,No Data,27,0,1,,,,
Trent Woods,Cities,NORTH CAROLINA,4192,27,0,1,,,,
Trenton,Cities,MICHIGAN,625,27,0,1,,,,
Treutlen,Nonmetropolitan Counties,GEORGIA,No Data,26,1,1,,,,
Trezevant,Cities,TENNESSEE,838,27,0,1,,,,
Tri-City,Cities,Minnesota,1425,7,0,21,,,,
Triadelphia,Cities,West Virginia,804,8,0,20,,,,
Trigg,Metropolitan Counties,KENTUCKY,No Data,26,0,2,,,,
Trimble,Metropolitan Counties,KENTUCKY,620,27,0,1,,,,
Trinidad,Cities,COLORADO,7990,21,0,7,,,,
Trinity,Cities,ALABAMA,No Data,27,0,1,,,,
Trion,Cities,GEORGIA,1778,24,3,1,,,,
Tripp,Cities,SOUTH DAKOTA,No Data,27,0,1,,,,
Trophy Club,Cities,TEXAS,12645,27,0,1,,,,
Trotwood,Cities,OHIO,24024,21,0,7,,,,
Troup,Nonmetropolitan Counties,GEORGIA,1986,25,2,1,,,,
Troutdale,Cities,OREGON,15692,4,0,24,,,,
Troutman,Cities,NORTH CAROLINA,2576,27,0,1,,,,
Troy,Cities,MICHIGAN,1883,27,0,1,,,,
Truckee,Cities,CALIFORNIA,16326,26,0,2,,,,
Truesdale,Cities,MISSOURI,730,27,0,1,,,,
Trumann,Cities,ARKANSAS,7118,27,0,1,,,,
Trumansburg Village,Cities,NEW YORK,1836,19,0,9,,,,
Trumbull,Cities,CONNECTICUT,36665,25,0,3,,,,
Truro,Cities,MASSACHUSETTS,1999,27,0,1,,,,
Trussville,Cities,ALABAMA,21229,22,1,5,,,,
Truth or Consequences,Cities,NEW MEXICO,7194,1,3,24,,,,
Tryon,Cities,NORTH CAROLINA,504,27,0,1,,,,
Tualatin,Cities,OREGON,27370,6,0,22,,,,
Tuckahoe Village,Cities,NEW YORK,6673,24,0,4,,,,
Tucker,Nonmetropolitan Counties,West Virginia,No Data,7,3,18,,,,
Tuckerman,Cities,ARKANSAS,1739,26,1,1,,,,
Tuckerton,Cities,NEW JERSEY,3374,26,1,1,,,,
Tucson,Cities,ARIZONA,533663,6,2,20,,,,
Tuftonboro,Cities,New Hampshire,2339,3,0,25,,,,
Tukwila,Cities,WASHINGTON,20195,22,0,6,,,,
Tulare,Cities,CALIFORNIA,No Data,26,0,2,,,,
Tulelake,Cities,CALIFORNIA,990,27,0,1,,,,
Tulia,Cities,TEXAS,4716,27,0,1,,,,
Tullahoma,Cities,TENNESSEE,19229,25,0,3,,,,
Tullytown,Cities,PENNSYLVANIA,1856,21,2,5,,,,
Tulpehocken Township,Cities,PENNSYLVANIA,3309,25,2,1,,,,
Tulsa,Cities,OKLAHOMA,401520,24,0,4,,,,
Tumwater,Cities,WASHINGTON,19569,26,0,2,,,,
Tunica,Metropolitan Counties,MISSISSIPPI,No Data,10,6,12,,,,
Tunkhannock,Cities,PENNSYLVANIA,1770,18,4,6,,,,
"Tunkhannock Township, Wyoming County",Cities,PENNSYLVANIA,6254,26,1,1,,,,
Tunnel Hill,Cities,GEORGIA,880,24,3,1,,,,
Tuolumne,Nonmetropolitan Counties,CALIFORNIA,No Data,22,0,6,,,,
Tupper Lake Village,Cities,NEW YORK,3560,24,1,3,,,,
Turbeville,Cities,SOUTH CAROLINA,798,27,0,1,,,,
Turlock,Cities,CALIFORNIA,73031,16,0,12,,,,
Turner,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Turtle Creek,Cities,PENNSYLVANIA,5257,25,2,1,,,,
Tuscaloosa,Metropolitan Counties,ALABAMA,99925,14,1,13,,,,
Tuscarawas,Nonmetropolitan Counties,OHIO,No Data,26,1,1,,,,
Tuscarora Township,Cities,MICHIGAN,2946,27,0,1,,,,
Tuscola,Nonmetropolitan Counties,MICHIGAN,4437,26,1,1,,,,
Tusculum,Cities,TENNESSEE,2667,27,0,1,,,,
Tuscumbia,Cities,ALABAMA,8464,4,3,21,,,,
Tushka,Cities,OKLAHOMA,300,27,0,1,,,,
Tuskegee,Cities,ALABAMA,11065,4,0,24,,,,
Tustin,Cities,CALIFORNIA,81642,24,0,4,,,,
Tuttle,Cities,OKLAHOMA,6974,26,1,1,,,,
Tuxedo Park Village,Cities,NEW YORK,605,21,6,1,,,,
Tuxedo Town,Cities,NEW YORK,2968,26,1,1,,,,
Twentynine Palms,Cities,CALIFORNIA,26213,26,0,2,,,,
Twiggs,Metropolitan Counties,GEORGIA,No Data,26,1,1,,,,
Twin Cities,Cities,CALIFORNIA,21606,12,0,16,,,,
Twin City,Cities,Georgia,1660,6,6,16,,,,
Twin Falls,Cities,IDAHO,No Data,27,0,1,,,,
Twin Lakes,Cities,WISCONSIN,6119,27,0,1,,,,
Twinsburg,Cities,OHIO,18750,13,1,14,,,,
Twisp,Cities,WASHINGTON,946,27,0,1,,,,
Two Harbors,Cities,Minnesota,3546,18,5,5,,,,
Two Rivers,Cities,WISCONSIN,11259,27,0,1,,,,
Tybee Island,Cities,GEORGIA,3124,26,1,1,,,,
Tye,Cities,TEXAS,1263,27,0,1,,,,
Tyler,Cities,TEXAS,No Data,27,0,1,,,,
Tyndall,Cities,SOUTH DAKOTA,1046,27,0,1,,,,
Tyngsboro,Cities,MASSACHUSETTS,12397,27,0,1,,,,
Tyrone,Cities,GEORGIA,5330,26,1,1,,,,
Tyronza,Cities,Arkansas,741,10,1,17,,,,
Tyrrell,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Ubly,Cities,MICHIGAN,822,16,3,9,,,,
Udall,Cities,KANSAS,748,16,0,12,,,,
Uhrichsville,Cities,OHIO,5403,27,0,1,,,,
Uinta,Nonmetropolitan Counties,WYOMING,No Data,27,0,1,,,,
Uintah,Nonmetropolitan Counties,UTAH,No Data,22,0,6,,,,
Ukiah,Cities,CALIFORNIA,15897,24,0,4,,,,
Ulster,Metropolitan Counties,NEW YORK,No Data,24,2,2,,,,
Ulster Town,Cities,NEW YORK,12264,26,1,1,,,,
Ulysses,Cities,KANSAS,6084,27,0,1,,,,
Umatilla,Nonmetropolitan Counties,OREGON,7026,25,2,1,,,,
Unadilla Township,Cities,MICHIGAN,3405,27,0,1,,,,
Unalaska,Cities,Alaska,4517,14,1,13,,,,
Unicoi,Metropolitan Counties,TENNESSEE,No Data,27,0,1,,,,
Union,Nonmetropolitan Counties,OREGON,No Data,27,0,1,,,,
Union Beach,Cities,NEW JERSEY,5476,24,1,3,,,,
Union City,Cities,CALIFORNIA,10506,25,2,1,,,,
Union Dale,Cities,PENNSYLVANIA,241,24,3,1,,,,
Union Gap,Cities,WASHINGTON,6031,26,0,2,,,,
Union Point,Cities,GEORGIA,1727,23,4,1,,,,
Union Springs,Cities,ALABAMA,4801,4,0,24,,,,
Union Township,Cities,NEW JERSEY,58109,24,0,4,,,,
"Union Township, Clermont County",Cities,OHIO,47933,26,0,2,,,,
"Union Township, Lawrence County",Cities,PENNSYLVANIA,4985,25,2,1,,,,
"Union Township, Schuylkill County",Cities,PENNSYLVANIA,1231,20,3,5,,,,
Uniontown,Cities,ALABAMA,9919,26,1,1,,,,
Unionville,Cities,MISSOURI,1806,25,2,1,,,,
Universal City,Cities,TEXAS,20275,26,0,2,,,,
University City,Cities,MISSOURI,35002,23,0,5,,,,
University Heights,Cities,Ohio,13126,10,2,16,,,,
University Park,Cities,MARYLAND,25103,27,0,1,,,,
University Place,Cities,WASHINGTON,33196,25,0,3,,,,
Upland,Cities,CALIFORNIA,3254,24,3,1,,,,
Uplands Park,Cities,MISSOURI,446,12,0,16,,,,
Upper Allen Township,Cities,PENNSYLVANIA,19815,27,0,1,,,,
Upper Arlington,Cities,OHIO,35150,21,0,7,,,,
Upper Burrell Township,Cities,PENNSYLVANIA,2260,25,2,1,,,,
Upper Chichester Township,Cities,PENNSYLVANIA,17054,26,1,1,,,,
Upper Darby Township,Cities,PENNSYLVANIA,82896,26,1,1,,,,
Upper Dublin Township,Cities,PENNSYLVANIA,26333,26,1,1,,,,
Upper Gwynedd Township,Cities,PENNSYLVANIA,15999,26,1,1,,,,
Upper Leacock Township,Cities,PENNSYLVANIA,8902,26,1,1,,,,
Upper Macungie Township,Cities,Pennsylvania,23396,6,1,21,,,,
Upper Macungine Township,Cities,Pennsylvania,22201,8,0,20,,,,
Upper Makefield Township,Cities,PENNSYLVANIA,8267,26,1,1,,,,
Upper Marlboro,Cities,MARYLAND,671,27,0,1,,,,
Upper Merion Township,Cities,PENNSYLVANIA,28661,26,1,1,,,,
Upper Moreland Township,Cities,PENNSYLVANIA,24270,26,1,1,,,,
Upper Nazareth Township,Cities,PENNSYLVANIA,6795,21,6,1,,,,
Upper Perkiomen,Cities,PENNSYLVANIA,6869,26,1,1,,,,
Upper Pottsgrove Township,Cities,PENNSYLVANIA,5511,26,1,1,,,,
"Upper Providence Township, Delaware County",Cities,PENNSYLVANIA,10510,24,3,1,,,,
"Upper Providence Township, Montgomery County",Cities,PENNSYLVANIA,23927,26,1,1,,,,
Upper Saddle River,Cities,NEW JERSEY,8369,26,0,2,,,,
Upper Sandusky,Cities,OHIO,6515,25,1,2,,,,
Upper Saucon Township,Cities,PENNSYLVANIA,16451,26,1,1,,,,
Upper Southampton Township,Cities,PENNSYLVANIA,15114,26,1,1,,,,
Upper St. Clair Township,Cities,PENNSYLVANIA,19726,24,3,1,,,,
Upper Uwchlan Township,Cities,PENNSYLVANIA,11603,25,2,1,,,,
Upper Yoder Township,Cities,PENNSYLVANIA,5210,25,2,1,,,,
Upshur,Metropolitan Counties,TEXAS,No Data,27,0,1,,,,
Upson,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,,,,
Upton,Cities,MASSACHUSETTS,No Data,27,0,1,,,,
Urbana,Cities,ILLINOIS,405,24,3,1,,,,
Urbandale,Cities,IOWA,45012,27,0,1,,,,
Utah,Metropolitan Counties,UTAH,No Data,24,0,4,,,,
Utica,Cities,MICHIGAN,2206,27,0,1,,,,
Uvalda,Cities,GEORGIA,590,5,7,16,,,,
Uvalde,Cities,TEXAS,No Data,27,0,1,,,,
Uwchlan Township,Cities,PENNSYLVANIA,19274,26,1,1,,,,
Uxbridge,Cities,MASSACHUSETTS,13869,23,0,5,,,,
Vacaville,Cities,CALIFORNIA,97671,23,0,5,,,,
Vader,Cities,Washington,632,4,0,24,,,,
Vadnais Heights,Cities,Minnesota,13352,12,4,12,,,,
Vaiden,Cities,MISSISSIPPI,737,3,5,20,,,,
Vail,Cities,COLORADO,5496,27,0,1,,,,
Val Verde,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Valders,Cities,WISCONSIN,941,24,0,4,,,,
Valdese,Cities,NORTH CAROLINA,4455,27,0,1,,,,
Valdez,Cities,Alaska,3847,15,0,13,,,,
Valdosta,Cities,GEORGIA,55880,13,2,13,,,,
Valentine,Cities,NEBRASKA,2857,27,0,1,,,,
Vallejo,Cities,CALIFORNIA,122293,17,0,11,,,,
Valley,Cities,ALABAMA,2120,26,1,1,,,,
Valley Brook,Cities,Oklahoma,784,9,2,17,,,,
Valley Center,Cities,KANSAS,7302,26,0,2,,,,
Valley City,Cities,NORTH DAKOTA,6680,26,0,2,,,,
Valley Falls,Cities,KANSAS,1150,19,0,9,,,,
Valley Head,Cities,ALABAMA,667,4,0,24,,,,
Valley Mills,Cities,TEXAS,1171,27,0,1,,,,
Valley Township,Cities,PENNSYLVANIA,7803,26,1,1,,,,
Valley View,Cities,TEXAS,770,20,3,5,,,,
"Valley View, Cuyahoga County",Cities,Ohio,2007,10,1,17,,,,
Valleyview,Cities,Ohio,629,1,3,24,,,,
Valliant,Cities,OKLAHOMA,744,26,0,2,,,,
Valmeyer,Cities,ILLINOIS,1260,27,0,1,,,,
Valparaiso,Cities,FLORIDA,32519,21,3,4,,,,
Van,Cities,TEXAS,2695,21,2,5,,,,
Van Alstyne,Cities,TEXAS,3406,27,0,1,,,,
Van Buren,Metropolitan Counties,MICHIGAN,839,26,1,1,,,,
Van Buren Township,Cities,MICHIGAN,28090,17,0,11,,,,
Van Wert,Cities,OHIO,10755,25,0,3,,,,
Van Zandt,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Vance,Cities,ALABAMA,No Data,27,0,1,,,,
Vanceboro,Cities,NORTH CAROLINA,998,27,0,1,,,,
Vanceburg,Cities,KENTUCKY,1445,26,0,2,,,,
Vancouver,Cities,WASHINGTON,174912,5,0,23,,,,
Vandalia,Cities,ILLINOIS,15073,25,2,1,,,,
Vanderburgh,Metropolitan Counties,Indiana,No Data,4,0,24,,,,
Vandergrift,Cities,PENNSYLVANIA,4999,25,2,1,,,,
Vandling,Cities,PENNSYLVANIA,716,26,1,1,,,,
Vanport Township,Cities,PENNSYLVANIA,1317,4,0,24,,,,
Vass,Cities,NORTH CAROLINA,756,27,0,1,,,,
Vassar,Cities,MICHIGAN,2605,26,0,2,,,,
Veazie,Cities,MAINE,1855,27,0,1,,,,
Velda City,Cities,MISSOURI,1400,27,0,1,,,,
Velda Village Hills,Cities,MISSOURI,1059,27,0,1,,,,
Veneta,Cities,OREGON,4565,4,0,24,,,,
Venice,Cities,FLORIDA,21980,19,3,6,,,,
Ventnor City,Cities,NEW JERSEY,10455,26,1,1,,,,
Ventura,Cities,CALIFORNIA,No Data,14,0,14,,,,
Venus,Cities,Texas,3366,19,0,9,,,,
Verdigris,Cities,OKLAHOMA,4428,26,0,2,,,,
Vergennes,Cities,VERMONT,2630,23,2,3,,,,
Vermilion,Metropolitan Counties,ILLINOIS,10404,26,1,1,,,,
Vermillion,Metropolitan Counties,INDIANA,10774,25,0,3,,,,
Vermont,Cities,ILLINOIS,669,8,0,20,,,,
Vernal,Cities,UTAH,11687,24,0,4,,,,
Vernon,Cities,ALABAMA,11060,27,0,1,,,,
Vernon Hills,Cities,ILLINOIS,26574,27,0,1,,,,
Vernon Township,Cities,NEW JERSEY,5449,26,1,1,,,,
Vernon Village,Cities,NEW YORK,1154,25,2,1,,,,
Vernonia,Cities,OREGON,2139,18,1,9,,,,
Vero Beach,Cities,FLORIDA,15876,20,0,8,,,,
Verona,Cities,NEW JERSEY,12942,27,0,1,,,,
Versailles,Cities,KENTUCKY,2432,26,1,1,,,,
Vestal Town,Cities,NEW YORK,28253,26,0,2,,,,
Vestavia Hills,Cities,ALABAMA,31420,2,2,24,,,,
Vian,Cities,OKLAHOMA,1383,27,0,1,,,,
Viborg,Cities,SOUTH DAKOTA,758,27,0,1,,,,
Viburnum,Cities,MISSOURI,656,27,0,1,,,,
Vici,Cities,Oklahoma,731,9,2,17,,,,
Vicksburg,Cities,MICHIGAN,3298,24,3,1,,,,
Victor,Cities,COLORADO,404,8,0,20,,,,
Victoria,Cities,TEXAS,1668,27,0,1,,,,
Victorville,Cities,CALIFORNIA,123438,13,0,15,,,,
Vidalia,Cities,GEORGIA,4076,22,5,1,,,,
Vidor,Cities,TEXAS,10991,24,0,4,,,,
Vienna,Cities,VIRGINIA,10537,27,0,1,,,,
Vienna Township,Cities,OHIO,3817,22,4,2,,,,
Vigo,Metropolitan Counties,Indiana,No Data,4,0,24,,,,
Vilas,Nonmetropolitan Counties,WISCONSIN,No Data,26,0,2,,,,
Villa Hills,Cities,KENTUCKY,7499,27,0,1,,,,
Villa Park,Cities,CALIFORNIA,21976,27,0,1,,,,
Villa Rica,Cities,GEORGIA,15095,22,4,2,,,,
Village of Leesburg,Cities,OHIO,1289,27,0,1,,,,
Village of Pinecrest,Cities,Florida,19241,11,0,17,,,,
Ville Platte,Cities,Louisiana,7234,3,0,25,,,,
Vilonia,Cities,ARKANSAS,4568,27,0,1,,,,
Vincennes,Cities,INDIANA,17937,16,7,5,,,,
Vine Grove,Cities,KENTUCKY,5892,23,0,5,,,,
Vineland,Cities,NEW JERSEY,60823,23,0,5,,,,
Vinita,Cities,OKLAHOMA,5621,23,0,5,,,,
Vinita Park,Cities,MISSOURI,1887,27,0,1,,,,
Vinita Terrace,Cities,Missouri,278,3,4,21,,,,
Vinton,Cities,VIRGINIA,8266,27,0,1,,,,
Vintondale,Cities,PENNSYLVANIA,387,23,4,1,,,,
Viola,Cities,Delaware,173,9,2,17,,,,
Virden,Cities,Illinois,3384,19,0,9,,,,
Virginia,Cities,MINNESOTA,8564,21,6,1,,,,
Virginia Beach,Cities,VIRGINIA,453017,6,0,22,,,,
Virginia Gardens,Cities,FLORIDA,2481,20,0,8,,,,
Viroqua,Cities,WISCONSIN,4364,27,0,1,,,,
Visalia,Cities,CALIFORNIA,131186,14,1,13,,,,
Vista,Cities,CALIFORNIA,102307,13,0,15,,,,
Volusia,Metropolitan Counties,FLORIDA,No Data,12,1,15,,,,
Vonore,Cities,TENNESSEE,1496,26,0,2,,,,
Voorhees Township,Cities,NEW JERSEY,29235,21,0,7,,,,
Wa Keeney,Cities,KANSAS,1803,27,0,1,,,,
Wabash,Nonmetropolitan Counties,ILLINOIS,10677,19,8,1,,,,
Wabasha,Cities,Minnesota,2540,16,7,5,,,,
Wabaunsee,Metropolitan Counties,KANSAS,No Data,26,0,2,,,,
Waco,Cities,TEXAS,133790,27,0,1,,,,
Wadena,Nonmetropolitan Counties,Minnesota,No Data,16,7,5,,,,
Wadesboro,Cities,NORTH CAROLINA,5541,24,0,4,,,,
Wadley,Cities,GEORGIA,1994,7,9,12,,,,
Wadsworth,Cities,OHIO,21910,22,0,6,,,,
Waelder,Cities,TEXAS,1115,27,0,1,,,,
Wagener,Cities,SOUTH CAROLINA,827,27,0,1,,,,
Wagner,Cities,SOUTH DAKOTA,1593,27,0,1,,,,
Wagoner,Cities,OKLAHOMA,8787,25,2,1,,,,
Wagram,Cities,NORTH CAROLINA,801,27,0,1,,,,
Wahkiakum,Nonmetropolitan Counties,WASHINGTON,No Data,27,0,1,,,,
Wahoo,Cities,NEBRASKA,4508,27,0,1,,,,
Wahpeton,Cities,NORTH DAKOTA,7927,26,0,2,,,,
Waite Hill,Cities,OHIO,470,14,2,12,,,,
Waite Park,Cities,MINNESOTA,7551,24,2,2,,,,
Wake,Metropolitan Counties,NORTH CAROLINA,No Data,27,0,1,,,,
Wake Forest,Cities,NORTH CAROLINA,39996,27,0,1,,,,
Wake Village,Cities,TEXAS,5466,27,0,1,,,,
Wakefield,Cities,KANSAS,5629,27,0,1,,,,
Wakeman,Cities,Ohio,1044,2,2,24,,,,
Wakulla,Metropolitan Counties,FLORIDA,No Data,19,0,9,,,,
Walbridge,Cities,OHIO,3110,22,0,6,,,,
Walcott,Cities,Iowa,1639,19,0,9,,,,
Walden Village,Cities,NEW YORK,6810,27,0,1,,,,
Waldo,Cities,FLORIDA,1025,27,0,1,,,,
Waldoboro,Cities,MAINE,4954,27,0,1,,,,
Waldron,Cities,ARKANSAS,3406,27,0,1,,,,
Waldwick,Cities,NEW JERSEY,10134,26,0,2,,,,
Wales,Cities,MASSACHUSETTS,1906,27,0,1,,,,
Walhalla,Cities,SOUTH CAROLINA,4254,26,0,2,,,,
Walker,Metropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Walker Township,Cities,PENNSYLVANIA,1018,21,2,5,,,,
Walkerton,Cities,INDIANA,2289,11,6,11,,,,
Wall Township,Cities,NEW JERSEY,26033,26,1,1,,,,
Walla Walla,Cities,WASHINGTON,32463,23,0,5,,,,
Wallace,Nonmetropolitan Counties,KANSAS,3979,27,0,1,,,,
Walled Lake,Cities,MICHIGAN,7132,24,0,4,,,,
Waller,Cities,TEXAS,No Data,27,0,1,,,,
Wallingford,Cities,CONNECTICUT,44840,16,0,12,,,,
Wallington,Cities,NEW JERSEY,11731,26,0,2,,,,
Wallis,Cities,TEXAS,1303,27,0,1,,,,
Wallkill Town,Cities,NEW YORK,28540,26,1,1,,,,
Wallowa,Nonmetropolitan Counties,OREGON,No Data,4,0,24,,,,
Walnut,Cities,CALIFORNIA,1338,27,0,1,,,,
Walnut Cove,Cities,NORTH CAROLINA,1435,12,0,16,,,,
Walnut Creek,Cities,CALIFORNIA,866,27,0,1,,,,
Walnut Grove,Cities,MISSOURI,787,27,0,1,,,,
Walnut Ridge,Cities,ARKANSAS,4630,27,0,1,,,,
Walnutport,Cities,PENNSYLVANIA,2059,20,3,5,,,,
Walpole,Cities,MASSACHUSETTS,25187,27,0,1,,,,
Walsenburg,Cities,COLORADO,2871,25,0,3,,,,
Walsh,Cities,COLORADO,538,27,0,1,,,,
Walterboro,Cities,SOUTH CAROLINA,5253,15,0,13,,,,
Walters,Cities,OKLAHOMA,2486,27,0,1,,,,
Walthall,Nonmetropolitan Counties,Mississippi,No Data,1,3,24,,,,
Waltham,Cities,MASSACHUSETTS,63613,16,0,12,,,,
Walthill,Cities,Nebraska,776,1,2,25,,,,
Walthourville,Cities,Georgia,4198,8,4,16,,,,
Walton,Nonmetropolitan Counties,FLORIDA,240,16,11,1,,,,
Walton Hills,Cities,OHIO,2236,20,3,5,,,,
Walton Village,Cities,NEW YORK,2901,27,0,1,,,,
Walworth,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,,,,
Wamac,Cities,Illinois,1144,5,2,21,,,,
Wamego,Cities,KANSAS,4674,21,2,5,,,,
Wampum,Cities,PENNSYLVANIA,683,26,1,1,,,,
Wanaque,Cities,NEW JERSEY,11937,26,1,1,,,,
