year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookatMe,
2013,Delaware,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Delaware,Cities,Dover,0,0,1,0,37402,0,
2013,Delaware,Cities,Milford,0,2,0,0,9872,0,
2013,Delaware,Cities,Milton,1,0,0,0,2687,0,
2013,Delaware,Cities,New Castle,0,0,1,0,5388,0,
2013,Delaware,Cities,Seaford,0,0,1,0,7241,0,
2013,Delaware,Cities,Smyrna,1,0,0,0,10900,0,
2013,Delaware,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Delaware,Universities and Colleges,Delaware State University,0,1,0,0,4324,0,
2013,Delaware,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Delaware,Metropolitan Counties,New Castle County Police Department,0,1,0,0, Nan,0,
2013,Delaware,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Delaware,State Police Agencies,State Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,Delaware,State Police Agencies,Kent County,1,0,0,0, Nan,0,
2013,Delaware,State Police Agencies,New Castle County,0,1,0,0, Nan,0,
2013,Delaware,State Police Agencies,Sussex County,0,0,1,0, Nan,0,
2013,District of Columbia,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,District of Columbia,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,District of Columbia,Cities,Washington,19,21,20,10,646449,0,
2013,District of Columbia,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,District of Columbia,Other Agencies,Metro Transit Police,0,0,2,0, Nan,0,
2013,Florida,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Florida,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Florida,Cities,Delray Beach,0,1,0,0,62887,0,
2013,Florida,Cities,Gainesville,0,0,0,3,126589,0,
2013,Florida,Cities,Hallandale,0,1,0,2,38710,0,
2013,Florida,Cities,Homestead,2,1,0,0,64024,0,
2013,Florida,Cities,Jacksonville,3,1,1,0,845745,0,
2013,Florida,Cities,Jupiter,1,1,0,0,57826,0,
2013,Florida,Cities,Lake Alfred,0,1,0,0,5148,0,
2013,Florida,Cities,Largo,0,1,0,0,77913,0,
2013,Florida,Cities,Melbourne,1,0,0,1,77277,0,
2013,Florida,Cities,Miramar,0,1,0,0,130926,0,
2013,Florida,Cities,North Miami,3,1,0,2,61120,0,
2013,Florida,Cities,North Miami Beach,1,0,0,0,43417,0,
2013,Florida,Cities,North Port,0,1,0,0,58699,0,
2013,Florida,Cities,Orlando,2,0,0,0,253238,0,
2013,Florida,Cities,Palm Bay,0,0,0,2,104391,0,
2013,Florida,Cities,Panama City,0,2,0,0,36358,0,
2013,Florida,Cities,Pembroke Pines,0,0,1,0,162064,0,
2013,Florida,Cities,Pensacola,0,1,0,0,52454,0,
2013,Florida,Cities,Pompano Beach,0,0,0,3,103971,0,
2013,Florida,Cities,Port St. Lucie,1,0,0,0,169877,0,
2013,Florida,Cities,Sanford,0,0,1,0,54972,0,
2013,Florida,Cities,St. Petersburg,0,1,0,0,247084,0,
2013,Florida,Cities,Sunrise,1,0,0,0,90274,0,
2013,Florida,Cities,Tallahassee,0,1,0,0,188714,0,
2013,Florida,Cities,Venice,2,0,0,0,21151,0,
2013,Florida,Cities,Weston,0,0,0,1,68369,0,
2013,Florida,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Florida,Metropolitan Counties,Alachua,1,0,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Brevard,0,0,1,0, Nan,0,
2013,Florida,Metropolitan Counties,Charlotte,0,0,0,1, Nan,0,
2013,Florida,Metropolitan Counties,Clay,0,0,0,1, Nan,0,
2013,Florida,Metropolitan Counties,Collier,0,0,0,1, Nan,0,
2013,Florida,Metropolitan Counties,Flagler,2,0,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Hillsborough,0,1,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Lake,0,1,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Manatee,0,0,1,0, Nan,0,
2013,Florida,Metropolitan Counties,Orange,6,2,0,2, Nan,0,
2013,Florida,Metropolitan Counties,Osceola,1,0,1,0, Nan,0,
2013,Florida,Metropolitan Counties,Palm Beach,1,0,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Pasco,1,0,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Santa Rosa,1,0,0,0, Nan,0,
2013,Florida,Metropolitan Counties,Volusia,0,1,0,1, Nan,0,
2013,Georgia,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Georgia,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Georgia,Cities,Atlanta,8,11,2,0,451020,0,
2013,Georgia,Cities,Conyers,0,0,0,1,15465,0,
2013,Georgia,Cities,Villa Rica,1,0,0,0,14307,0,
2013,Georgia,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Georgia,Universities and Colleges,Kennesaw State University,1,0,0,1,24604,0,
2013,Georgia,Universities and Colleges,University of Georgia,1,0,0,3,34519,0,
2013,Georgia,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Georgia,Metropolitan Counties,Cobb County Police Department,1,12,8,6, Nan,0,
2013,Georgia,Metropolitan Counties,Henry County Police Department,0,1,0,0, Nan,0,
2013,Idaho,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Idaho,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Idaho,Cities,Boise,2,0,7,4,214330,0,
2013,Idaho,Cities,Caldwell,1,0,0,0,48069,0,
2013,Idaho,Cities,Chubbuck,0,0,0,3,14224,0,
2013,Idaho,Cities,Coeur d'Alene,0,1,0,1,46023,0,
2013,Idaho,Cities,Hailey,0,0,1,0,7915,0,
2013,Idaho,Cities,Montpelier,0,0,1,0,2520,0,
2013,Idaho,Cities,Nampa,2,1,1,0,84634,0,
2013,Idaho,Cities,Payette,1,0,0,1,7442,0,
2013,Idaho,Cities,Twin Falls,0,1,0,0,45378,0,
2013,Idaho,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Idaho,Metropolitan Counties,Ada,0,1,0,1, Nan,0,
2013,Idaho,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Idaho,Nonmetropolitan Counties,Cassia,1,0,0,0, Nan,0,
2013,Idaho,Nonmetropolitan Counties,Shoshone,0,0,1,0, Nan,0,
2013,Illinois,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Illinois,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Illinois,Cities,Aurora,0,0,1,0,200551,0,
2013,Illinois,Cities,Bartlett,0,0,1,1,41733,0,
2013,Illinois,Cities,Berwyn,0,1,0,0,56838,0,
2013,Illinois,Cities,Carol Stream,1,0,0,0,40376,0,
2013,Illinois,Cities,Champaign,0,1,0,0,82966,0,
2013,Illinois,Cities,Chester,0,0,1,0,8448,0,
2013,Illinois,Cities,Chicago,11,10,15,9,2720554,0,
2013,Illinois,Cities,Crystal Lake,0,0,1,0,40383,0,
2013,Illinois,Cities,De Kalb,0,0,1,0,43765,0,
2013,Illinois,Cities,Dixon,0,0,0,1,15304,0,
2013,Illinois,Cities,Harvey,0,0,0,1,25408,0,
2013,Illinois,Cities,Irving,0,1,0,0,485,0,
2013,Illinois,Cities,La Grange,0,1,0,0,15718,0,
2013,Illinois,Cities,Mokena,0,1,0,0,19130,0,
2013,Illinois,Cities,Moline,0,0,1,0,43172,0,
2013,Illinois,Cities,Morton,0,0,1,0,16462,0,
2013,Illinois,Cities,Normal,0,0,0,1,54241,0,
2013,Illinois,Cities,Pekin,1,1,0,0,34085,0,
2013,Illinois,Cities,Peoria,2,1,1,1,115953,0,
2013,Illinois,Cities,Quincy,0,0,0,1,40841,0,
2013,Illinois,Cities,Rockford,0,2,2,0,150209,0,
2013,Illinois,Cities,Roscoe,0,1,0,0,10700,0,
2013,Illinois,Cities,Skokie,0,2,0,1,65155,0,
2013,Illinois,Cities,Springfield,0,2,2,1,117351,0,
2013,Illinois,Cities,St. Charles,1,1,0,0,33433,0,
2013,Illinois,Cities,Sterling,1,0,0,0,15183,0,
2013,Illinois,Cities,Urbana,0,0,1,1,41598,0,
2013,Illinois,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Illinois,Universities and Colleges,"Northwestern University, Evanston",1,0,0,2,21215,0,
2013,Illinois,Universities and Colleges,"University of Illinois, Springfield",0,1,0,0,5048,0,
2013,Illinois,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Illinois,Metropolitan Counties,Cook,0,1,0,0, Nan,0,
2013,Illinois,Metropolitan Counties,Jackson,1,0,0,0, Nan,0,
2013,Illinois,Metropolitan Counties,Lake,0,0,2,0, Nan,0,
2013,Illinois,Metropolitan Counties,McLean,0,0,0,1, Nan,0,
2013,Illinois,Metropolitan Counties,Peoria,0,0,0,2, Nan,0,
2013,Illinois,Metropolitan Counties,Sangamon,0,0,1,1, Nan,0,
2013,Illinois,Metropolitan Counties,Will,0,0,2,0, Nan,0,
2013,Illinois,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Illinois,Nonmetropolitan Counties,Cumberland,0,1,0,0, Nan,0,
2013,Illinois,Nonmetropolitan Counties,Douglas,0,0,1,0, Nan,0,
2013,Indiana,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Indiana,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Indiana,Cities,Bloomington,1,5,3,1,82415,0,
2013,Indiana,Cities,Fort Wayne,0,1,0,0,254820,0,
2013,Indiana,Cities,Franklin,0,0,0,1,24034,0,
2013,Indiana,Cities,Goshen,1,DNR,0,0,32195,0,
2013,Indiana,Cities,Indianapolis,8,15,16,4,850220,0,
2013,Indiana,Cities,Mishawaka,DNR,1,1,DNR,47967,0,
2013,Indiana,Cities,South Bend,1,DNR,2,DNR,100711,0,
2013,Indiana,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Indiana,Universities and Colleges,Ball State University,0,1,0,0,21053,0,
2013,Indiana,Universities and Colleges,Purdue University,1,1,1,DNR,40393,0,
2013,Indiana,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Indiana,Metropolitan Counties,Elkhart,0,DNR,3,1, Nan,0,
2013,Indiana,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Indiana,State Police Agencies,State Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,Indiana,State Police Agencies,Henry County,2,DNR,DNR,DNR, Nan,0,
2013,Indiana,State Police Agencies,Knox County,DNR,DNR,DNR,1, Nan,0,
2013,Indiana,State Police Agencies,Lake County,1,DNR,DNR,DNR, Nan,0,
2013,Indiana,State Police Agencies,Monroe County,DNR,1,DNR,DNR, Nan,0,
2013,Indiana,State Police Agencies,Perry County,1,DNR,DNR,DNR, Nan,0,
2013,Iowa,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Iowa,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Iowa,Cities,Altoona,0,0,1,0,15683,0,
2013,Iowa,Cities,Ames,0,0,1,1,61193,0,
2013,Iowa,Cities,Grinnell,0,0,0,1,9090,0,
2013,Iowa,Cities,Indianola,0,1,0,0,14993,0,
2013,Iowa,Cities,Waterloo,0,0,0,1,68255,0,
2013,Iowa,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Iowa,Universities and Colleges,Iowa State University,0,1,0,0,30748,0,
2013,Iowa,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Iowa,Metropolitan Counties,Mills,0,1,0,0, Nan,0,
2013,Iowa,Metropolitan Counties,Scott,0,0,1,0, Nan,0,
2013,Iowa,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Iowa,Nonmetropolitan Counties,Ida,0,1,0,0, Nan,0,
2013,Kansas,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kansas,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kansas,Cities,Andover,0,1,1,0,12188,0,
2013,Kansas,Cities,Arkansas City,0,1,0,1,12322,0,
2013,Kansas,Cities,Belleville,1,0,0,0,1928,0,
2013,Kansas,Cities,Cheney,0,0,0,1,2127,0,
2013,Kansas,Cities,Dodge City,0,0,1,0,28265,0,
2013,Kansas,Cities,Gardner,0,1,0,0,20708,0,
2013,Kansas,Cities,Hays,0,2,0,0,21156,0,
2013,Kansas,Cities,Hutchinson,1,1,1,1,41909,0,
2013,Kansas,Cities,Iola,0,2,0,0,5697,0,
2013,Kansas,Cities,Lansing,0,0,2,0,11688,0,
2013,Kansas,Cities,Larned,0,0,1,0,4012,0,
2013,Kansas,Cities,Lawrence,1,2,4,3,90034,0,
2013,Kansas,Cities,Leavenworth,1,0,0,0,35965,0,
2013,Kansas,Cities,Lenexa,0,1,0,0,49777,0,
2013,Kansas,Cities,Louisburg,1,0,0,0,4268,0,
2013,Kansas,Cities,McPherson,0,1,2,0,13245,0,
2013,Kansas,Cities,Mulvane,0,0,1,0,6307,0,
2013,Kansas,Cities,Parsons,0,2,0,0,10278,0,
2013,Kansas,Cities,Pittsburg,0,1,0,0,20395,0,
2013,Kansas,Cities,Pratt,0,0,0,1,6900,0,
2013,Kansas,Cities,Protection,DNR,DNR,1,0,521,0,
2013,Kansas,Cities,Wichita,4,4,4,2,386486,0,
2013,Kansas,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kansas,Metropolitan Counties,Douglas,0,2,0,0, Nan,0,
2013,Kansas,Metropolitan Counties,Leavenworth,0,0,1,0, Nan,0,
2013,Kansas,Metropolitan Counties,Riley County Police Department,0,0,1,0, Nan,0,
2013,Kansas,Metropolitan Counties,Shawnee,0,0,1,0, Nan,0,
2013,Kansas,Metropolitan Counties,Wyandotte,1,0,0,0, Nan,0,
2013,Kansas,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kansas,Nonmetropolitan Counties,Ellis,0,1,0,0, Nan,0,
2013,Kansas,Nonmetropolitan Counties,Greenwood,0,1,0,0, Nan,0,
2013,Kansas,Nonmetropolitan Counties,Marshall,1,0,0,0, Nan,0,
2013,Kentucky,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,Cities,Ashland,1,0,2,0,21432,0,
2013,Kentucky,Cities,Bellevue,1,0,0,0,5918,0,
2013,Kentucky,Cities,Berea,0,1,0,1,14331,0,
2013,Kentucky,Cities,Bowling Green,1,2,4,1,61130,0,
2013,Kentucky,Cities,Burkesville,0,0,1,0,1526,0,
2013,Kentucky,Cities,Cadiz,0,1,1,0,2624,0,
2013,Kentucky,Cities,Carlisle,0,1,0,0,1956,0,
2013,Kentucky,Cities,Carrollton,0,0,0,1,3966,0,
2013,Kentucky,Cities,Corbin,0,0,1,1,7257,0,
2013,Kentucky,Cities,Covington,1,4,2,2,40766,0,
2013,Kentucky,Cities,Cynthiana,0,1,0,0,6305,0,
2013,Kentucky,Cities,Danville,0,1,0,0,16388,0,
2013,Kentucky,Cities,Elizabethtown,0,0,0,2,29470,0,
2013,Kentucky,Cities,Elkton,0,1,0,0,2211,0,
2013,Kentucky,Cities,Elsmere,1,0,0,0,8478,0,
2013,Kentucky,Cities,Flatwoods,0,0,1,0,7412,0,
2013,Kentucky,Cities,Florence,1,1,1,0,31434,0,
2013,Kentucky,Cities,Frankfort,1,1,0,1,27680,0,
2013,Kentucky,Cities,Georgetown,0,0,2,0,30611,0,
2013,Kentucky,Cities,Harrodsburg,0,0,1,0,8301,0,
2013,Kentucky,Cities,Hazard,0,0,1,0,5455,0,
2013,Kentucky,Cities,Henderson,0,0,0,2,28952,0,
2013,Kentucky,Cities,Hillview,0,0,1,0,9465,0,
2013,Kentucky,Cities,Hopkinsville,0,0,1,1,33253,0,
2013,Kentucky,Cities,Leitchfield,0,1,0,0,6814,0,
2013,Kentucky,Cities,Lexington,5,10,10,2,308712,0,
2013,Kentucky,Cities,Louisville Metro,2,4,3,2,671120,0,
2013,Kentucky,Cities,Ludlow,0,2,0,0,4536,0,
2013,Kentucky,Cities,Madisonville,1,0,0,0,19761,0,
2013,Kentucky,Cities,Morehead,0,0,1,0,6864,0,
2013,Kentucky,Cities,Mount Washington,0,0,0,1,9377,0,
2013,Kentucky,Cities,Murray,0,1,1,0,18048,0,
2013,Kentucky,Cities,Newport,0,1,1,3,15425,0,
2013,Kentucky,Cities,Oak Grove,0,0,1,0,7638,0,
2013,Kentucky,Cities,Owensboro,1,2,1,0,58304,0,
2013,Kentucky,Cities,Paducah,0,0,0,1,25064,0,
2013,Kentucky,Cities,Paris,0,0,0,1,9752,0,
2013,Kentucky,Cities,Radcliff,0,1,0,1,23177,0,
2013,Kentucky,Cities,Ravenna,0,1,0,0,595,0,
2013,Kentucky,Cities,Richmond,1,1,0,1,32333,0,
2013,Kentucky,Cities,Russellville,0,1,1,0,6949,0,
2013,Kentucky,Cities,Shelbyville,0,1,2,1,14743,0,
2013,Kentucky,Cities,Shepherdsville,0,0,1,0,11534,0,
2013,Kentucky,Cities,Shively,1,0,0,0,15511,0,
2013,Kentucky,Cities,St. Matthews,0,1,0,1,17768,0,
2013,Kentucky,Cities,Vine Grove,1,0,0,0,5298,0,
2013,Kentucky,Cities,Williamsburg,1,0,0,0,5258,0,
2013,Kentucky,Cities,Winchester,1,2,1,1,18478,0,
2013,Kentucky,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,Universities and Colleges,Morehead State University,0,0,1,0,11169,0,
2013,Kentucky,Universities and Colleges,University of Louisville,0,0,1,0,21239,0,
2013,Kentucky,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,Metropolitan Counties,Boone,1,2,0,1, Nan,0,
2013,Kentucky,Metropolitan Counties,Bullitt,0,2,1,1, Nan,0,
2013,Kentucky,Metropolitan Counties,Christian,0,1,1,0, Nan,0,
2013,Kentucky,Metropolitan Counties,Daviess,0,0,1,0, Nan,0,
2013,Kentucky,Metropolitan Counties,Hardin,0,1,0,0, Nan,0,
2013,Kentucky,Metropolitan Counties,Meade,2,0,0,0, Nan,0,
2013,Kentucky,Metropolitan Counties,Shelby,0,1,0,0, Nan,0,
2013,Kentucky,Metropolitan Counties,Trigg,0,0,0,1, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Calloway,0,0,1,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Clay,0,0,1,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Hopkins,0,0,1,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Knott,0,1,0,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Knox,0,0,0,1, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Lyon,0,1,0,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Marshall,0,1,0,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Nelson,0,0,1,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Ohio,1,1,0,0, Nan,0,
2013,Kentucky,Nonmetropolitan Counties,Perry,1,0,0,0, Nan,0,
2013,Kentucky,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,State Police Agencies,State Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,Kentucky,State Police Agencies,Campbellsburg,0,1,0,0, Nan,0,
2013,Kentucky,State Police Agencies,Dry Ridge,1,0,0,0, Nan,0,
2013,Kentucky,State Police Agencies,Frankfort,0,0,1,0, Nan,0,
2013,Kentucky,State Police Agencies,Henderson,0,0,0,1, Nan,0,
2013,Kentucky,State Police Agencies,Madisonville,0,0,1,0, Nan,0,
2013,Kentucky,State Police Agencies,Morehead,0,0,1,0, Nan,0,
2013,Kentucky,State Police Agencies,Pikeville,1,0,0,0, Nan,0,
2013,Kentucky,State Police Agencies,Richmond,0,0,1,0, Nan,0,
2013,Kentucky,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Kentucky,Other Agencies,Montgomery County School District,0,0,0,1, Nan,0,
2013,Louisiana,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Louisiana,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Louisiana,Cities,New Orleans,2,3,3,0,377022,0,
2013,Louisiana,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Louisiana,Universities and Colleges,University of New Orleans,1,0,DNR,0,10071,0,
2013,Louisiana,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Louisiana,Metropolitan Counties,Ascension,0,3,1,0, Nan,0,
2013,Louisiana,Metropolitan Counties,Calcasieu,4,1,1,1, Nan,0,
2013,Louisiana,Metropolitan Counties,Iberia,0,0,1,0, Nan,0,
2013,Louisiana,Metropolitan Counties,Jefferson,0,0,1,DNR, Nan,0,
2013,Maine,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maine,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maine,Cities,Auburn,0,0,2,0,22948,0,
2013,Maine,Cities,Belfast,1,0,0,0,6654,0,
2013,Maine,Cities,Cape Elizabeth,0,1,0,0,9104,0,
2013,Maine,Cities,Ellsworth,0,1,0,0,7853,0,
2013,Maine,Cities,Lewiston,0,0,0,1,36422,0,
2013,Maine,Machias,Machias3,0,0,0,1,2173,0,
2013,Maine,Machias,Mexico,1,0,0,0,2633,0,
2013,Maine,Machias,Old Orchard Beach,0,1,0,0,8681,0,
2013,Maine,Machias,Portland,0,1,1,0,66256,0,
2013,Maine,Machias,Scarborough,0,1,0,0,19252,0,
2013,Maine,Machias,Searsport,1,0,0,0,2618,0,
2013,Maine,Machias,Skowhegan,1,0,1,1,8537,0,
2013,Maine,Machias,South Portland,1,2,2,0,25126,0,
2013,Maine,Machias,Wiscasset,1,0,0,0,3673,0,
2013,Maine,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maine,Metropolitan Counties,Sagadahoc,0,1,0,0, Nan,0,
2013,Maine,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maine,Nonmetropolitan Counties,Waldo,0,1,0,0, Nan,0,
2013,Maine,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maine,State Police Agencies,"State Police, Somerset County",0,0,DNR,1, Nan,0,
2013,Maryland,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,Cities,Aberdeen,0,0,1,0,15039,0,
2013,Maryland,Cities,Annapolis,1,0,0,0,38649,0,
2013,Maryland,Cities,Baltimore,1,0,0,1,622671,0,
2013,Maryland,Cities,Bel Air,1,0,0,0,10314,0,
2013,Maryland,Cities,Frederick,0,0,1,1,66709,0,
2013,Maryland,Cities,Greenbelt,0,1,0,0,23680,0,
2013,Maryland,Universities and Colleges,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,Universities and Colleges,St. Mary's College,0,2,0,0,1933,0,
2013,Maryland,Universities and Colleges,Towson University,0,1,0,0,21960,0,
2013,Maryland,Metropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,Metropolitan Counties,Baltimore County Police Department,1,0,2,2, Nan,0,
2013,Maryland,Metropolitan Counties,Carroll,0,0,2,0, Nan,0,
2013,Maryland,Metropolitan Counties,Charles,0,1,0,0, Nan,0,
2013,Maryland,Metropolitan Counties,Frederick,3,0,2,0, Nan,0,
2013,Maryland,Metropolitan Counties,Harford,0,0,0,1, Nan,0,
2013,Maryland,Metropolitan Counties,Howard County Police Department,0,2,2,2, Nan,0,
2013,Maryland,Metropolitan Counties,Montgomery County Police Department,3,5,2,3, Nan,0,
2013,Maryland,Metropolitan Counties,Prince George's County Police Department,0,1,0,0, Nan,0,
2013,Maryland,Nonmetropolitan Counties,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,Nonmetropolitan Counties,Garrett,0,0,0,1, Nan,0,
2013,Maryland,State Police Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,State Police Agencies,State Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,Maryland,State Police Agencies,Frederick County,0,1,0,1, Nan,0,
2013,Maryland,State Police Agencies,Queen Anne's County,1,0,0,0, Nan,0,
2013,Maryland,Other Agencies,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Maryland,Other Agencies,State Fire Marshal,0,0,2,0, Nan,0,
2013,Massachusetts,Total,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Massachusetts,Cities,@@Delete Me@@,DNR,DNR,DNR,DNR, Nan,0,
2013,Massachusetts,Cities,Acton,0,2,0,1,22871,0,
2013,Massachusetts,Cities,Amesbury,0,1,0,0,16655,0,
2013,Massachusetts,Cities,Amherst,1,0,0,0,39127,0,
2013,Massachusetts,Cities,Attleboro,0,1,0,1,44034,0,
2013,Massachusetts,Cities,Bedford,1,0,0,2,13947,0,
2013,Massachusetts,Cities,Belmont,0,1,0,0,25421,0,
2013,Massachusetts,Cities,Beverly,0,0,1,0,40592,0,
2013,Massachusetts,Cities,Billerica,0,0,0,1,41926,0,
2013,Massachusetts,Cities,Bolton,0,0,1,0,5060,0,
2013,Massachusetts,Cities,Boston,39,56,40,30,643799,0,
2013,Massachusetts,Cities,Braintree,0,2,1,0,36496,0,
2013,Massachusetts,Cities,Brookline,1,0,0,0,59382,0,
2013,Massachusetts,Cities,Cambridge,6,2,3,2,107282,0,
2013,Massachusetts,Cities,Chelsea,0,0,0,1,37454,0,
2013,Massachusetts,Cities,Danvers,1,0,0,0,27263,0,
2013,Massachusetts,Cities,Douglas,0,1,0,0,8628,0,
2013,Massachusetts,Cities,Dover,0,0,1,0,5778,0,
2013,Massachusetts,Cities,Dracut,0,1,2,2,30533,0,
2013,Massachusetts,Cities,East Longmeadow,0,3,0,2,15946,0,
2013,Massachusetts,Cities,Edgartown,1,0,0,0,4252,0,
2013,Massachusetts,Cities,Fall River,1,0,0,0,89220,0,
